page,text,left,top,width,height
23,in 2020 articulating our vision in terms of EDI: be,186,1206,578,28
23,"our borough, inflicting trauma on our communities",848,1207,595,30
23,"passionate about equality, strengthening diversity",187,1239,586,27
23,that needs to be healed and calls to action for,848,1243,548,23
23,and delivering inclusion.,187,1272,283,27
23,institutions that need to be heeded.,848,1276,422,23
23,Each pillar was underpinned by a total of 20 goals to,156,1321,627,27
23,enable the delivery of the ambitions. The Council's,155,1354,597,27
23,The Council sought to work with communities on,848,1343,585,28
23,administration over the four years of the Borough,155,1388,584,27
23,the changes that were needed to make Lambeth,848,1376,583,27
23,Plan set itself four guiding principles that underpinned,156,1421,636,28
23,safer and more equal. Through pioneering work on,849,1409,604,28
23,"decision-making, policy implementation, prioritisation",155,1455,630,27
23,diversity in the public realm which engaged younger,849,1443,618,27
23,and allocation of expenditure and delivery of services.,155,1488,635,27
23,people and residents in a debate on the Lambeth of,849,1476,620,27
23,"today, and through the publication and launch of our",848,1509,626,27
23,These were:,154,1555,147,22
23,"preventing violence among women and girls, we have",850,1544,639,27
23,placed Lambeth in a leadership position to make a,849,1576,603,27
23,1. Value for money,157,1621,222,26
23,real and lasting difference and to reduce the scourge,848,1609,628,27
23,"of attacks on women and girls, calling on men to",848,1643,580,28
23,2. Tackling inequality,155,1670,247,27
23,change their own behaviours.,848,1676,351,27
23,3. Transparency,155,1720,192,27
23,global,1383,1743,81,27
23,4. Collaboration,155,1769,190,22
23,It is important to acknowledge the unprecedented,155,1851,595,28
23,In we on,849,1843,367,22
23,"Against challenges, doing its ""Our borough the so, Future, backdrop began reflected partners Our Lambeth"" of the these had process what achieved local Borough the to and design Council",847,1743,600,161
23,we this,1007,1775,479,23
23,new Plan.,849,1809,613,23
23,and significant global events that occurred during,155,1884,588,28
23,and over the,849,1876,626,23
23,"this time, as we collectively sought to deliver on",155,1918,566,27
23,"last four years, what we haven't got right and",849,1909,596,28
23,these goals.,155,1952,143,27
23,what we must build on and must remain central,848,1942,629,24
23,to our ambitions as we look forward to 2030.,848,1975,589,24
24,EARLY BOOKS AND EARLY READERS AT NOSTELL PRIORY,198,120,702,15
24,"of Nicholas de Lyra, now in the Thomas Fisher Library, Toronto",151,173,798,32
24,"University. In 2012, Peter Kidd identified a further important frag-",152,210,797,33
24,"ment. Los Angeles Public Library holds one quire of eight leaves,",151,247,797,32
24,"with sewing thread still intact, one partial quire of six leaves, and",151,284,797,33
24,"twelve individual leaves, some of them consecutive, others isolated,",151,323,796,28
24,from a 13th-century miscellany associated with the Priory. The,151,360,799,32
24,"fragments survive with a portion of their original binding, and the",151,398,799,32
24,front and rear pastedowns. 3,151,434,326,32
24,"It is difficult to say anything with certainty about the creation,",178,473,770,32
24,"housing and use of monastic books at Nostell, as SO little contextual",151,510,799,32
24,"evidence survives, either locally or nationally. Only ten book lists",151,547,798,33
24,"from Augustinian foundations in England are known, and with the",151,585,799,31
24,"exception of Llanthony Secunda Priory in Gloucester, where some",151,623,799,32
24,"140 books are recorded, only ten Augustinian houses have more than",152,660,797,32
24,"ten volumes surviving from their libraries.4 The Priory of Merton,",151,696,797,33
24,"for example, was one of the largest in England and its Registrum lists",151,735,799,32
24,"more than 230 titles, yet today only twenty-nine volumes survive,",151,773,797,32
24,"while Leicester Abbey owned more than 1,000 volumes, of which",151,810,799,32
24,fewer than twenty are known.,151,847,362,32
24,5,513,846,9,14
24,The Augustinian rule was not prescriptive in its approach to the,178,885,772,32
24,"conduct of religious life, leading to variation in approaches to the",151,922,798,33
24,chapter of the rule concerned with reading and writing. In England,151,960,798,32
24,"2. Desiderius Erasmus, De ratione studii ac legendi (Col: Argentorati: apud Iohannem",150,1034,799,26
24,"Heruagium, 1524), Purgatio aduersus epistolam non sobriam Martini Luteri (Parisiis : apud",150,1064,799,26
24,"Ioannem Roigny, 1534), De puritate ecclesiae Christianae (Parisiis: ex officina Christiani",150,1093,799,25
24,"Wecheli, 1536), and De sarcienda ecclesiae concordia (Parisiis : excudebat Christianus",151,1122,798,25
24,"Wechelus, 1533). University of Wales Trinity Saint David, Roderic Bowen Library",151,1151,798,25
24,"and Archives; Founders Library, ODS 02691, inscribed: 'Pertinet ad dominum Sancti",150,1181,799,24
24,"Oswaldi de Nostell'. Biblia latina (Nuremberg: Anton Koberger, [1486-]87 - ISTC",151,1209,797,26
24,"iboo614000), Toronto University Library, RB 9689, inscribed: 'Restat Monasterio",151,1239,798,25
24,"sancti Oswaldi de Nostell'. Both are recorded in N. R. Ker, Medieval Libraries of Great",150,1268,800,25
24,"Britain A List of Surviving Books. Supplement to the Second Edition, edited by Andrew G.",151,1296,796,26
24,"Watson (London: Royal Historical Society, 1987), p. 51.",154,1326,519,25
24,"3. Los Angeles Public Library. The manuscript is currently uncatalogued, SO does not",151,1356,799,26
24,have a shelf mark. The author is extremely grateful to Peter Kidd for generously shar-,150,1384,799,26
24,"ing his research notes on the Los Angeles Miscellany, see: https://mssprovenance.blog",150,1413,788,27
24,pot.com/2012/I2/an-unknown-ms-from-nostell-priory.html,158,1443,577,26
24,"4. T. Webber and A. G. Watson, eds, The libraries of the Augustinian Canons, Corpus of",150,1472,803,25
24,"British medieval library catalogues, vol. 6, pp. xxii-xxiii.",151,1500,530,26
24,"5. The libraries of the Augustinian Canons, p. xxvii.",150,1531,458,25
24,45,537,1609,26,18
25,CSM FLIGHT PLAN,101,942,30,313
25,195:00,174,1901,16,59
25,SIM EXP STATUS,177,1174,16,140
25,195:30,174,1017,16,59
25,SIM EXP STATUS,179,292,16,140
25,(P20),193,1921,19,46
25,(-0100),197,1205,19,66
25,(P20),194,1038,19,46
25,(-0100),198,323,20,66
25,(2.5°DB),213,1891,19,76
25,(01011),218,1207,19,65
25,(0.5°DB),214,1010,19,73
25,(00300),220,323,19,66
25,(11101),244,1901,19,65
25,(11101),245,1021,19,64
25,_mi),264,1901,20,60
25,(_1111),266,1019,21,68
25,ACQ STDN OMNI C,289,765,17,163
25,LS OPERATE - OPERATE (195:33:00),309,606,21,322
25,NOTE:,352,504,15,49
25,NO REALTIME,352,372,15,109
25,MC OFF,370,1733,15,82
25,PCM DATA RE-,372,363,15,118
25,IR OFF,391,1733,15,79
25,CEIVED UNTIL,392,361,16,121
25,PC SELF TEST - OFF,411,1631,16,182
25,195:58,413,421,16,59
25,UV OFF,431,1733,16,81
25,LS OPERATE - STBY (VERIFY),452,1555,20,259
25,RCDR ON,473,1723,15,91
25,RADAR ON,492,1713,16,101
25,RCDR OFF,512,1714,15,101
25,REV 55,533,1902,16,60
25,MODE HF,533,1723,15,91
25,DOFF PGA'S,533,1459,16,102
25,DATA SYS OFF,553,1673,16,141
25,10,581,1906,16,21
25,SM/AC PWR - OFF,573,1662,16,151
25,LM DEORBIT BURN,574,318,16,150
25,:40,585,1019,16,28
25,TIG: 195:39:13,605,349,16,151
25,BT: 1 MIN 56.4 SECS,626,300,16,190
25,AV: 281.8 FEET/SEC,647,298,17,192
25,S,734,977,15,10
25,D,775,977,16,11
25,"SET HGA MAN, WIDE P -16, Y 298 (196:21)",799,1423,21,392
25,HGA PWR - OFF,819,1683,16,132
25,SELECT OMNI C FOR AOS,839,1583,16,232
25,UPDATE:,841,851,16,68
25,RCDR ON,860,1724,15,92
25,LUNAR SOUNDER T-STOP (196:20),862,608,21,291
25,TEI 65 PAD,882,797,16,102
25,CONFIGURE DSE (HBR/RCD/FMD/CMD RESET) (195:18),900,1363,21,453
25,FLIGHT PLAN,903,787,16,112
25,:20,991,1913,16,27
25,CMC MODE - FREE,993,1664,16,152
25,:50,995,1021,16,28
25,LS-HF,988,332,16,51
25,(P20),1011,1929,19,45
25,V22N79 (+000.50),1012,1656,20,161
25,TARGETS,1009,323,15,70
25,(0.5°DB),1032,1899,19,75
25,CMC MODE - AUTO,1034,1664,16,152
25,"(CRISIUM, SERENI-",1029,285,19,156
25,"TATIS, FRA MAURO,",1050,277,18,157
25,APENNINE BENCH),1070,285,19,149
25,(EULER HILLS),1090,296,19,124
25,L10H CANISTER CHANGE,1146,1615,16,203
25,LS,1151,1232,15,20
25,"(16 INTO B, STOW 14 IN A3)",1165,1537,21,258
25,RCV,1171,1233,15,29
25,ONLY,1191,1222,15,41
25,LM IMPACT,1253,325,15,90
25,SELECT OMNI B,1291,788,16,143
25,GET: 195:58:25,1294,306,16,139
25,LAT: 19°56'N.,1314,318,17,127
25,CMDS: (HBR AOS),1327,771,20,150
25,LONG: 30°32'E.,1335,317,17,138
25,DSE STOP,1349,820,16,81
25,195:30,1397,1917,16,59
25,196:00,1405,1025,16,59
25,MISSION,1454,1363,15,96
25,EDITION,1455,1156,16,91
25,DATE,1456,922,16,54
25,PAGE,1457,768,16,61
25,APOLLO 17,1483,1356,16,91
25,FINAL (12/6),1485,1143,20,119
25,10/23/72,1484,906,18,80
25,3-304,1485,777,15,49
26,How can I help my dysautonomia or POTS symptoms?,118,109,926,32
26,"Having a good sleeping habit (see 'managing sleeping difficulties' section, page 59)",173,162,1087,33
26,Pace yourself throughout the day. Try not to fit too much in - there will always be another day. Take your,172,215,1360,33
26,time and avoid rushing.,171,253,320,31
26,"If you have something more difficult to do: plan your activity, rest well before and leave time after to",172,305,1295,34
26,recover.,171,350,113,19
26,"Over time you will figure out when you can push yourself, and when you need to rest. Know that it is OK to",172,397,1374,33
26,rest when you feel that your body needs it.,172,434,552,32
26,Avoid stress if possible. The autonomic nervous system is the body's fight/flight system and is triggered,171,486,1340,34
26,during periods of stress.,172,524,313,32
26,Here are the standard self-treatment tips for POTS:,118,607,880,32
26,Increase your salt and fluid intake once your doctor has approved this (aim for 3L of fluids and 8 grams of,172,660,1351,34
26,salt per day),172,698,166,31
26,Try an abdominal binder or full length medical compression stockings - this will help reduce blood pooling in,171,749,1396,35
26,"your lower abdominal area and legs, which can reduce POTS symptoms",171,788,926,32
26,Eat smaller meals throughout the day,173,842,487,32
26,Avoid excessive carbohydrates/refined sugars,171,895,605,32
26,"Avoid hot showers, consider using a shower chair or taking your showers before bed so you have time tolay",171,947,1389,33
26,down after the shower.,172,985,319,26
26,"If you have a diagnosis of POTS or you want to find out more, please visit",283,1135,1127,34
26,these websites for more information and advice:,473,1177,743,27
26,https://www.potsuk.org/,683,1254,331,30
26,http://www.dysautonomiainternational.org/page.php?ID=95,438,1330,817,32
26,Long Covid Workbook 57,1217,2229,324,29
27,WORKING TOOLS ALMOST DAILY IN DEMAND,267,120,563,15
27,Nichols could provide useful materials for his work. In February,151,173,799,32
27,1780 he asked to borrow the last edition of Hughes's Letters; and,152,210,796,32
27,"hoped Nichols would get 'Dennis upon Blackmore, and upon Cato,",151,248,797,33
27,and anything of the same writer against Pope'. 36 In May he asked for,151,284,799,34
27,the Oxford and Cambridge Miscellany Poems edited by Elijah Fenton,151,323,798,32
27,and Sir Richard Blackmore's Essays upon Several Subjects37 and,150,359,799,33
27,"later the same year, impressed by Nichols's ability to track down",150,397,799,32
27,"rare books, Johnson asked him to find an edition of Prior's works",150,435,799,32
27,"published in 1740. 38 Other borrowers included Joseph Banks, who",151,471,798,33
27,"borrowed The Craftsman in 179539 and Joseph Warton, who bor-",151,509,797,32
27,rowed William Bowyer's copy of the works of Alexander Pope in,150,547,799,33
27,"ten volumes in 1797. 40 But some books were not for loan: in 1805,",151,584,796,30
27,"when Samuel Pipe Wolferstan, a key helper in Nichols's History of",151,622,805,33
27,"Leicestershire, asked to borrow Thomas Hearne's 1774 edition of the",151,660,798,29
27,"Black Book of the Exchequer, he was told that it was interleaved with",152,697,797,33
27,"notes and too valuable to lend, but that he was welcome to consult it",151,735,799,28
27,when next in London.41,151,771,282,25
27,Nichols was wise to be wary because not everything was safely re-,178,810,770,32
27,"turned. In 1797 John Baker Holroyd, Ist Earl of Sheffield, returned",151,848,798,32
27,William Lambarde's Perambulation of Kent and Thomas Philpot's,151,884,797,33
27,Villari Cantianum which Nichols had lent to Edward Gibbon in 1793,154,922,793,30
27,but which were found at Sheffield Park after Gibbon's death in 1794.,151,959,797,30
27,"In 1817 Francis Astley, rector of Manningford Abbots, Wiltshire,",150,998,798,32
27,offered to recompense Nichols for injury done to a volume of the,151,1035,799,32
27,Antiquarian Repertory which had lost its cover having fallen to,151,1072,798,33
27,"36. Gentleman's Magazine 1785, p. 10, NAD8975, Samuel Johnson to John Nichols,",151,1210,798,26
27,February 1780.,151,1239,138,25
27,"37. British Library Add. MS. 5159 fo. 21 NAD513 Samuel Johnson to John Nichols,",151,1268,798,25
27,"24 May 1780; Add. MS. 5159 fo. IS, Samuel Johnson to John Nichols, May 1780",151,1297,799,25
27,NAD8930.,151,1327,103,21
27,"38. British Library Add. MS. 5159f0.10 NAD8926, Samuel Johnson to John Nichols, 1780.",151,1355,797,26
27,"39. Literary Illustrations, vol. 4, p. 698, NAD11010, Sir Joseph Banks to John Nichols,",151,1385,798,26
27,19 July 1795.,152,1414,118,25
27,"40. Literary Anecdotes, vol. 6, p. 174, NAD9216, Joseph Warton to John Nichols,",150,1443,798,25
27,I3 September 1797.,152,1472,179,25
27,"41. Leicestershire Record Office, DE6308/28, NAD8043, John Nichols to Samuel Pipe",150,1500,799,25
27,"Wolferstan, II September 1805.",151,1531,298,25
27,99,537,1609,26,18
29,"30 | Lambeth 2030 Our Future, Our Lambeth",77,75,455,21
29,"Lambeth 2030 Our Future, Our Lambeth",2772,75,407,21
29,31,3199,75,25,19
29,Feedback from our workshops,914,145,468,32
29,"""Greater safety for women and girls",850,279,545,33
29,"""We need to reduce hate",1807,279,380,26
29,"information and services""",849,318,392,27
29,crimes so people can,1806,319,329,31
29,"safely be themselves""",1807,357,335,32
29,"""Improve night-time safety",2620,399,408,32
29,"""We need more spaces and",1035,437,423,32
29,"across the borough""",2620,437,312,33
29,neighbourhoods where people,1035,476,467,33
29,"feel comfortable and safe""",1034,515,406,27
29,"In Lambeth, we are taking a long-term, Public Health",156,745,627,28
29,"children and young people, and create inclusive,",849,744,572,28
29,"We will also be intersectional in our approach,",1809,745,544,27
29,the fear or experience of hate crime and anti-social,2502,744,606,27
29,approach to making Lambeth one of the safest,156,779,560,28
29,nurturing learning environments both in school and,849,779,603,28
29,"recognising the nuanced needs of Black, Asian and",1809,778,612,28
29,harassment. This means standing with women across,2502,778,641,28
29,boroughs in London. This means we will intervene,156,811,595,27
29,community settings.,849,812,239,27
29,"Multi-Ethnic communities, LGBTQ+ communities,",1810,811,588,26
29,Lambeth to take a hate crime approach to tackling,2503,811,602,28
29,early and focus on prevention SO that we reduce,156,845,574,27
29,"those with disabilities, as well as those experiencing",1809,845,616,28
29,"misogyny, ensuring our children and young people",2503,845,598,28
29,the vulnerability to either experiencing or committing,155,879,620,28
29,To achieve long-term change and meet our bold,849,879,573,27
29,multiple disadvantages.,1809,879,279,27
29,are educated appropriately on consent. It means,2502,879,579,27
29,"acts of violence. We will also be trauma informed,",156,911,588,26
29,"ambition, we will develop a whole systems approach",849,912,626,27
29,"standing with our significant LGBTQ+ community,",2502,911,590,28
29,recognising the generational impact this has had,156,944,576,28
29,to preventing youth violence and improving the,848,944,557,28
29,Recognising the importance of engaging with men,1811,944,598,28
29,fighting homophobic and transphobic hate crime and,2502,944,633,28
29,across families and communities in Lambeth.,156,979,536,23
29,life chances of our young people. Building on the,849,979,582,28
29,"and boys to end violence against women and girls,",1810,979,603,27
29,harassment. We will stand with our disabled residents,2502,979,640,22
29,priorities and learnings in the Lambeth Made Safer,849,1011,625,27
29,Lambeth Council has become a White Ribbon,1810,1011,549,23
29,and faith groups to stamp out ableism and anti-,2502,1012,567,27
29,This requires a collective effort. Our approach will,155,1044,585,28
29,"for Young People Strategy, we will work with our",848,1044,611,28
29,accredited employer. This will support us to lead,1809,1045,573,27
29,"religious sentiment. And we will stand with our Black,",2502,1045,630,27
29,"be collaborative, driven by the Safer Lambeth",156,1078,559,28
29,"children, their families, and the networks of influence",849,1078,622,26
29,the way in developing and delivering the cultural,1809,1079,570,27
29,Asian and Multi-Ethnic communities to eradicate,2502,1078,577,23
29,Partnership - Lambeth's primary vehicle for reducing,157,1112,642,28
29,in our communities to look holistically at violence in all,849,1111,638,28
29,transformation required to end men's violence against,1809,1112,638,28
29,racism in all its forms.,2502,1112,256,22
29,and preventing crime. To deliver and embed a long-,156,1145,613,27
29,"its forms - to provide dynamic, cross-cutting solutions",849,1145,645,28
29,women and girls. This will be a whole organisational,1809,1145,616,27
29,"term partnership approach, the Safer Lambeth",156,1178,555,28
29,to permanently stopping violence in Lambeth.,848,1178,544,29
29,"approach, with political leadership, focusing on",1810,1179,557,28
29,There is no place for hate in Lambeth. We are,2502,1178,544,27
29,"Partnership brings together the Council, Police, Fire",156,1211,613,28
29,shifting the societal attitudes and beliefs that prevent,1810,1212,624,27
29,committed to building resilience and inclusion within,2502,1211,617,28
29,"and Rescue, Probation and Health to shape a multi-",156,1244,620,28
29,Violence against women,848,1252,580,48
29,gender equality and creating safe environments free,1810,1245,614,28
29,"and across our many diverse communities, ensuring",2502,1245,621,28
29,agency effort to tackle crime. Working in partnership,156,1279,621,28
29,"from harassment, abuse and violence. To make a real",1809,1278,637,26
29,that everyone is able to safely contribute to and,2502,1279,564,27
29,we will ensure we safeguard and promote the welfare,155,1312,636,28
29,and girls,849,1307,202,47
29,"and lasting difference in our borough, we will support",1809,1311,630,28
29,benefit from the great opportunity in our borough.,2503,1312,587,27
29,of children and adults at risk. We will also continue,156,1345,600,23
29,other employers across Lambeth to do the same.,1810,1345,588,27
29,We will be relentless in our effort to tackle anti-social,2502,1345,622,23
29,"to work with schools, colleges, local employers,",155,1379,568,27
29,We want to create a Lambeth where all women and,847,1390,616,22
29,behaviour in our neighbourhoods and will inspire,2503,1378,574,28
29,"charities, faith-based organisations and, crucially, our",156,1411,632,28
29,girls can be safe from harm and violence both in,848,1423,594,27
29,"As a borough, we will continue to 'Look Out for",1808,1412,564,28
29,efforts to ensure that our venues and public realm is,2502,1412,618,27
29,"residents and community groups, who are the fabric",155,1445,623,27
29,"feeling and experience. Too often, violence against",848,1456,600,28
29,Lambeth' and take practical steps to create safer,1810,1444,585,28
29,accessible and secure for every resident.,2502,1445,484,27
29,"of our fantastic borough, to help make Lambeth a",155,1479,593,28
29,"women and girls remains hidden and under-reported,",848,1490,634,28
29,streets and public spaces for women and girls. This,1809,1479,614,27
29,safer place for everyone.,156,1512,291,28
29,with forms of structural inequality impacting on both,848,1523,618,28
29,includes working with our neighbouring boroughs,1809,1512,588,28
29,access to support and experiences within services.,849,1556,608,27
29,to improve safety and partnership working along,1809,1545,575,28
29,Violence affecting,154,1585,426,48
29,"our borders, targeting hotspots of harassment, and",1809,1579,610,27
29,"Since 2011, we have made noticeable progress;",849,1623,575,27
29,creating Safe Havens where women can access,1809,1611,573,28
29,young people,154,1641,321,46
29,developing one of the first Violence Against Women,849,1656,644,27
29,safety and support.,1810,1645,230,27
29,and Girls strategies in the UK and creating the,849,1690,576,28
29,Making Lambeth one of the safest boroughs in,156,1723,556,28
29,"pioneering Gaia Centre, offering a single point of",849,1723,575,28
29,"Hate crime, discrimination",1811,1718,624,45
29,London is about every individual and community,156,1756,575,27
29,access for anyone experiencing any form of gender-,848,1756,619,28
29,"that lives, works, and visits the borough. This means",155,1790,624,28
29,"based violence in Lambeth. However, we know",849,1790,562,25
29,and anti-social behaviour,1810,1774,603,38
29,tackling the violence affecting young people with an,156,1823,613,28
29,just how much further there is to go to realise our,847,1823,588,28
29,"anti-racist and equity-based ethos, SO that children,",155,1856,613,27
29,vision of Lambeth as a borough where everyone is,848,1856,600,28
29,Lambeth is rightly proud of its historic and present-,1810,1855,606,28
29,"teenagers, and young adults are safe at home, school",156,1890,643,28
29,"safe. At the heart of our approach for the future, is",848,1890,597,27
29,"day diversity, which brings with it a vibrancy and",1809,1889,571,28
29,and in public spaces.,156,1923,252,27
29,a commitment to work with experts by experience,849,1923,597,27
29,cultural identity like no other part of London. We,1809,1922,572,28
29,"- those best placed to advise on the solutions,",849,1956,553,27
29,"believe everyone, regardless of their background,",1810,1956,583,28
29,"We cannot allow violence, the fear of harm or the",155,1990,585,25
29,support and services that will allow us to realise our,849,1990,613,27
29,"nationality, religion, sex, gender and/or sexual identity,",1810,1990,637,27
29,longstanding and deep-rooted social and economic,155,2023,617,28
29,ambition. All women and girls in Lambeth have the,849,2023,601,28
29,or disability has the right to live safe and fulfilling lives,1809,2023,627,28
29,challenges to continue to hinder the conditions,156,2056,557,28
29,"right to participate in, contribute to and benefit from",849,2056,614,28
29,in their home and in their neighbourhood.,1809,2056,491,28
29,young people need to thrive. As a borough we will,155,2090,598,28
29,"a thriving Lambeth - including across education,",848,2090,575,28
29,work collaboratively to stop the exploitation of our,155,2123,594,27
29,"employment, and our local inclusive economy.",849,2123,548,28
29,"Together, we will create a borough that everyone",1809,2123,577,27
29,is able to safely live and move around in without,1809,2156,569,27
30,"18 Lambeth 2030 Our Future, Our Lambeth",76,74,457,22
30,"Lambeth 2030 Our Future, Our Lambeth I 19",2772,74,455,24
30,1,1804,172,31,65
30,NET-ZERO,2623,160,120,41
30,2030,2617,192,115,56
30,Our,157,241,148,68
30,Making Lambeth,1804,257,469,59
30,Neighbourhoods,1803,323,468,58
30,2030,155,334,621,222
30,Fit for the Future,1804,390,466,48
30,ambitions,156,580,387,69
30,This is a significant moment in time for us all. As we continue to,153,742,1296,50
30,"adapt to the post-covid landscape, we face the harsh realities of",156,804,1315,49
30,the cost-of-living crisis within the context of sustained uncertainty,154,865,1331,49
30,2,2628,865,49,66
30,of the future of public sector finance. London's housing crisis,156,927,1240,50
30,continues to threaten our diverse communities and we know that,156,988,1332,40
30,Making Lambeth,2629,951,469,60
30,One of The,2627,1018,309,49
30,the very real challenges and impacts of the climate emergency,155,1049,1278,50
30,are rapidly changing how we live.,156,1111,675,49
30,Safest Boroughs,2627,1083,467,61
30,in London,2628,1151,279,49
30,As we look towards the future - one that allows,154,1222,567,24
30,We cannot do this alone. Lambeth belongs to all,847,1222,578,29
30,each of us to thrive - we must take a focussed,156,1256,557,24
30,"of us, and we all have a role to play in solving the",849,1256,583,29
30,approach and positive action to build a stronger,155,1289,571,29
30,"persistent, deep-rooted challenges we face to",848,1289,547,29
30,borough that delivers for everyone. We have identified,156,1322,639,28
30,improve the quality of life of everyone who calls,848,1322,560,29
30,"three ambitions for Lambeth, around which we will",155,1355,601,27
30,Lambeth home.,849,1356,188,24
30,harness the great energy and spirit of our residents,156,1389,607,29
30,and partners.,155,1423,159,27
30,"It is going to take unrelenting, radical effort to make",849,1422,610,29
30,the impact required to make Lambeth the place we,848,1456,611,29
30,"Inequality is at the heart of the challenges we face,",156,1489,600,28
30,want it to be.,848,1489,156,23
30,and we are determined to tackle these head-on. To,155,1522,610,24
30,"support us to do exactly that, we have developed the",156,1556,635,28
30,Lambeth Golden Thread - Equity and Justice - to run,156,1589,638,29
30,This plan is not just a,847,1567,454,49
30,through the centre of all our ambitions for the future.,155,1622,619,28
30,blueprint for the future -,850,1628,512,48
30,Our ambitions are bold - and they are intentionally,155,1689,598,29
30,it is a collective call to action,849,1690,606,40
30,3,1803,1669,46,67
30,tied together by a relentless commitment to tackle,155,1722,598,28
30,"inequality at the root cause, focusing on what matters",155,1754,640,31
30,owned by all of us who play,849,1751,596,49
30,most to our residents.,155,1790,261,22
30,Making Lambeth,1804,1755,469,61
30,a role in Lambeth.,849,1812,382,39
30,A Place We Can,1800,1821,451,50
30,All Call Home,1800,1887,379,51
