page,text,left,top,width,height
22,"Towns', in Giles Mandelbrote and K. A. Manley, eds, The Cambridge History of",151,1471,804,25
22,"Libraries in Britain and Ireland: vol. II, 1640-1850 (Cambridge: Cambridge University",150,1500,799,26
22,"Press, 2006), pp. II3-14.",151,1531,227,25
22,64,537,1603,27,24
23,"14 Lambeth 2030 Our Future, Our Lambeth",77,74,455,22
23,"Lambeth 2030 Our Future, Our Lambeth",2772,75,409,22
23,15,3200,75,27,19
23,Our Borough,1803,196,443,73
23,Our Shared Vision:,158,276,1315,122
23,Plan Engagement,1805,274,609,74
23,Lambeth 2030,168,428,993,118
23,2030,1789,368,627,221
23,The process,154,697,294,47
23,The results,848,697,264,39
23,Our residents are local experts and are the people,155,780,596,28
23,We know that the people of Lambeth are proud of its,847,780,632,29
23,who know Lambeth best. Building the future of,155,813,561,29
23,"rich history and legacy of activism, and that our ability",849,813,638,29
23,Lambeth will take all of us working together and,155,846,570,29
23,to be different and lead the way must be celebrated,848,846,614,29
23,we wanted to use this process as the start of our,154,880,587,27
23,and not forgotten. Underpinning this is the pride in the,848,880,645,29
23,4 roundtable events,1833,869,346,32
23,collective effort to shape the future of Lambeth.,156,913,561,29
23,diverse cultural offer that the people of Lambeth bring,848,913,638,29
23,with over 50 Lambeth,1834,913,387,32
23,Borough Plan Design,2664,908,365,40
23,"to one another, making it a place where people feel",848,946,609,29
23,"welcome, and our renowned institutions, venues and",849,980,629,27
23,organisations and,1835,958,332,39
23,Week with over 200,2662,953,341,32
23,"Everyone who lives, visits and works in the borough",156,980,606,29
23,was invited to share what makes Lambeth unique and,154,1013,638,28
23,green spaces feel like home.,848,1013,339,28
23,councillors,1834,1002,205,32
23,Lambeth Council staff,2664,996,409,33
23,"why it is important to them, what they would like the",155,1046,613,28
23,future Lambeth to look and feel like and the challenges,155,1080,643,29
23,Across Lambeth's communities this pride and spirit,847,1080,610,28
23,they are facing now and anticipate on the road to,155,1113,578,28
23,"has culminated in people coming together in inspiring,",849,1113,642,28
23,"2030. Crucially, we asked what ideas for change",155,1146,571,28
23,"resilient partnerships, and there continues to be a",848,1146,590,28
23,people had also SO that this Borough Plan and its,155,1180,580,28
23,strong and determined willingness to stand up to the,848,1180,628,29
23,ambitions can make a real difference to people's lives.,156,1213,631,28
23,challenges facing us in the here and now to improve,849,1213,621,28
23,and fulfil the lives of others throughout the borough.,848,1245,612,30
23,9 workshops open to,2005,1244,389,39
23,Building on the results of the Child Friendly Lambeth,156,1280,622,29
23,"It is this connectedness to one another, our",849,1313,550,27
23,"people who live, work",2005,1289,404,38
23,7 focussed workshops,2595,1284,419,39
23,"consultation, and data and learnings from the",156,1313,540,28
23,Citizens' Assembly on the Climate Crisis and the,156,1345,577,29
23,"neighbours, our spaces and the borough that",850,1346,573,28
23,and visit Lambeth,2005,1332,329,33
23,with local Lambeth,2595,1329,352,32
23,"Health and Wellbeing Strategy, Citizens' Assembly",156,1380,599,29
23,people have told us they want to be nurtured,849,1380,567,28
23,attended by over,2032,1378,295,38
23,organisations and their,2596,1374,429,38
23,"and the Health and Wellbeing Strategy, across",155,1413,551,29
23,and grown as we look forwards to the future,849,1413,562,28
23,2022 we held a series of open invitation workshops,155,1446,613,28
23,150 people,2032,1422,193,39
23,services-users,2594,1418,276,32
23,of Lambeth.,849,1446,152,23
23,-,2596,1479,14,7
23,attended by residents and local voluntary and,155,1480,542,29
23,attended by over,2620,1463,297,38
23,"community organisations, ran several focussed",156,1513,560,29
23,As well as retaining this uniqueness and enabling,847,1513,570,29
23,80 people,2596,1507,172,39
23,discussions with charities and local organisations,155,1546,585,28
23,people to have a stronger stake in their borough and its,849,1546,645,28
23,to better understand the perspectives of different,154,1580,584,28
23,"future, it is widely understood that the stark pressures",847,1580,625,28
23,resident groups and to ensure we were capturing a,155,1614,610,28
23,of inequality and injustice and their distinct impacts,848,1613,591,28
23,"representative voice of Lambeth's residents, we held",155,1646,624,28
23,"are felt differently across our communities, with some",848,1646,618,28
23,weeks of on-street conversations in community and,155,1680,617,29
23,feeling like they no longer have a place in Lambeth.,847,1680,595,29
23,"public spaces, and we also ran an open Lambeth",155,1713,590,28
23,"These challenges, compounded by central government",848,1713,646,28
23,2030 survey.,155,1747,152,27
23,funding cuts to local services despite a rise in demand,848,1746,632,28
23,"and need, mean that we need to be bold and",848,1780,530,26
23,"'Our Future, Our Lambeth' is a product of",155,1813,546,28
23,"innovative to create a borough that works for everyone,",848,1813,641,28
23,1 Lambeth 2030,1863,1820,292,32
23,these conversations. It has been shaped by our,155,1846,627,28
23,"and that we need to do this through working together,",848,1845,627,32
23,"residents, local organisations and partners and",156,1880,623,28
23,listening to those who know best.,848,1880,391,29
23,consultation survey,1862,1865,363,37
23,"is a result of your time, expertise, and passion -",155,1913,631,28
23,open for 6 weeks to,1862,1910,345,37
23,and it represents the beginning of our journey to,156,1946,637,29
23,2 weeks of market,2433,1935,344,32
23,the public with over,1861,1954,343,39
23,Lambeth 2030 together.,156,1980,310,28
23,600 responses,1862,1999,255,38
23,research across public,2434,1980,422,38
23,"spaces in Lambeth,",2435,2024,360,38
23,asking people their vision,2434,2069,441,39
23,for Lambeth in 2030,2433,2113,351,32
24,LM FLIGHT PLAN,115,884,47,399
24,MCC-H,174,1824,27,98
24,1053 CST,161,1589,26,121
24,CDR,176,1191,26,62
24,LMP,176,721,26,58
24,NOTES,176,304,27,104
24,110:00,214,1594,25,89
24,(31022),240,1577,30,100
24,CABIN REGULATOR CHECK,223,1096,29,322
24,:05,397,1595,23,40
24,RATE GYRO TEST,503,731,27,214
24,-0:20,505,409,24,73
24,:10,581,1594,25,42
24,PREP FOR UNDOCKING,595,1145,26,274
24,REV 12,699,1580,25,90
24,: 15,766,1596,25,40
24,LM TIMELINE BOOK PAGE 1,843,826,28,349
24,-0:10,877,409,23,73
24,:20,951,1593,25,42
24,(22012),1060,1576,31,98
24,SET DAP,1062,1312,24,106
24,V06 N20,1093,1313,26,105
24,:25,1137,1595,23,40
24,P47 THRUST MONITOR,1184,1142,27,274
24,0,1217,1755,17,14
24,CSM/LM UNDOCKING & SEPARATION,1214,961,29,441
24,110:27,1216,394,26,90
24,110:30,1321,1594,25,88
24,"YAW LEFT 60°, PITCH UP 90°",1307,1024,31,394
24,MISSION,1363,1632,26,133
24,EDITION,1363,1400,26,125
24,DATE,1362,1134,25,78
24,TIME,1363,796,25,70
24,DAY/REV,1364,444,28,138
24,PAGE,1365,275,26,85
24,APOLLO 17,1409,1640,24,137
24,FINAL (12/6),1402,1379,31,179
24,10/23/72,1402,1114,27,121
24,110:00 - 110:30,1409,726,28,227
24,6/11-12,1401,456,25,108
24,3-112,1405,278,24,74
24,FLIGHT PLANNING BRANCH,1439,849,30,426
25,FOR THE ENCOURAGEMENT OF BENEFACTIONS,262,120,573,15
25,"Books in the Library, and that the same be printed in order to transmitt",178,171,771,30
25,to friends abroad And that this be don at the Charge of the College. 17,178,202,757,32
25,"Seven months later, Joshua Gee, the 'Library-keeper', had pre-",179,284,770,34
25,pared a catalogue for the press and was 'desired to take care to get,151,322,798,33
25,300 Copys printed off and stitch'd for the Use of the Corporation'.18,151,359,795,33
25,"Bartholomew Green, of the Green family that supplied SO many",151,397,799,33
25,"printers in colonial Massachusetts and Connecticut, had printed",151,434,797,33
25,Harvard's annual half-sheet Theses and Questions for several years.,150,473,796,31
25,"His services were engaged again to print the catalogue, which must",150,509,799,33
25,have been a more complicated and multilingual project than he was,150,547,799,33
25,accustomed to. Hugh Amory has discussed the irregular sizing of,151,585,802,33
25,Greek versus Roman and italic type and the wide variety of initial,151,622,798,32
25,"capitals in the catalogue, as well as its unusual format (quarto in 2s),",151,659,795,33
25,all of which suggest a printer out of his depth. 19,151,696,558,34
25,The Harvard catalogue may not have been a typographic master-,178,735,771,32
25,"piece, but by the Harvard Corporation's 5 October 1723 meeting,",151,772,796,33
25,it had finally been printed and stitched. The Corporation voted to,151,809,798,33
25,"send IOO of the catalogues to England, ordering 'that 30 of them be",150,847,799,33
25,"deliver'd to Mr Hollis, 30 to Mr Neal, I2 to Mr Newman, I2 to Mr",151,885,798,29
25,"Agent Dummer, 6 to Governor Shute, 6. to Iohn Chamberlayne",151,922,798,33
25,Esq & 4 to Mr Loyd'. They also deemed 'that the Overseers of the,151,959,798,34
25,"College, the Members of the Corporation, the Professors and Tutors",151,998,798,33
25,"in the College, & the Speaker of the house of Representatives be",151,1034,798,33
25,each of them presented with a Catalogue of the College Library'.2 20,151,1071,798,34
25,Important figures at Harvard and in Massachusetts received single,151,1110,798,33
25,copies. They presumably did not have the sort of valuable contacts,151,1147,798,33
25,"the college sought. The largest quantities were reserved, not sur-",151,1184,798,33
25,"prisingly, for well-connected English and colonial friends of the",151,1222,798,33
25,"college living in England. These were Hollis and Neal, Englishmen",151,1260,797,33
25,"whose powers of persuasion had already been proven; Dummer,",150,1297,797,33
25,"17. College Book IV, Harvard College Records 2 (Boston: Colonial Society of",151,1384,802,26
25,"Massachusetts, 1925), p. 467.",151,1414,263,25
25,"18. College Book IV, Harvard College Records 2, p. 476.",151,1443,506,25
25,"19. Bond and Amory, eds, The Printed Catalogues of the Harvard College Library, pp.",151,1471,796,27
25,xxxi-xxxii.,151,1503,109,17
25,"20. College Book IV, Harvard College Records 2, p. 503.",150,1531,507,25
25,71,538,1609,22,18
26,EARTH ALTERNATE,110,1493,26,231
26,FLIGHT PLAN,92,914,47,364
26,1253 CST,160,1882,25,122
26,40:00,209,1929,24,77
26,T,214,1429,48,31
26,44:00,213,946,25,76
26,I,234,855,32,32
26,EAT,271,1415,23,46
26,REV 25,345,1930,24,94
26,I,385,855,37,31
26,I,443,1838,62,33
26,41:00,492,1931,24,77
26,45:00,496,948,24,77
26,REV 28,615,951,24,93
26,I,661,1840,36,33
26,42:00,777,1933,24,78
26,LASER ALT,766,1144,25,139
26,46:00,781,949,24,77
26,REST,771,431,24,62
26,LASER ALT,768,148,25,139
26,ENGR TEST,798,1145,24,137
26,8 HR,803,432,24,61
26,ENGR TEST,800,149,24,137
26,REV 26,869,1949,25,91
26,I,881,854,42,36
26,REST,922,1418,24,62
26,8 HR,955,1418,23,62
26,43:00,1061,1934,24,77
26,47:00,1066,949,24,78
26,REV 29,1150,963,24,91
26,REV 27,1280,1939,24,93
26,44:00,1341,1934,24,78
26,48:00,1341,951,23,77
26,I,1323,855,35,33
26,MISSION,1406,1724,25,147
26,EDITION,1406,1494,26,137
26,DATE,1406,1212,25,86
26,TIME,1405,863,26,81
26,DAY/REV,1404,506,28,165
26,PAGE,1406,344,25,90
26,APOLLO 17,1459,1717,25,139
26,FINAL (12/6),1456,1471,31,182
26,10/23/72,1458,1194,28,123
26,40:00 - 48:00,1461,825,25,201
26,2/25-29,1462,525,27,110
26,6-8,1461,373,22,44
26,FLIGHT PLANNING BRANCH,1504,871,26,406
27,THE BOOK COLLECTOR,409,120,282,15
27,building of the new house. 13,151,171,334,34
27,Assessing Winn book ownership of any period is complicated by,179,210,770,31
27,"the preponderance of Edmunds, Georges and Rowlands, and by",151,248,798,32
27,the family's inconsistency in signing their books. The earliest book,151,284,798,32
27,with a definitive Winn family inscription is a bind-up of an edition,152,323,797,32
27,of Horace printed in Paris in I 544 with an edition of Juvenal printed,151,360,798,31
27,"in Lyon in I557, which bears a rare dated inscription: Ed: Win 1602",150,398,798,32
27,"(fig. 4), identifying it as a book from the library of Edmund Winn",152,435,797,32
27,"of Thornton Curtis (1583-c.1645), the son of Elizabeth I's draper. 14",151,472,798,33
27,"This book must have come to Nostell with the family, along with",150,510,799,32
27,three other books bearing inscriptions also relating to this Edmund,151,548,798,32
27,"Winn, all printed in the early 17th century. 15",151,584,526,32
27,"13. Three significant collections of early books at Nostell can be discounted, as they",151,656,798,25
27,"were acquired post-1750. Firstly, in 1781, Louise Sabine d'Hervart (1734-1798), the",151,685,798,25
27,"wife of the 5th Baronet, inherited from her mother a collection of 'Bound and un-",151,713,798,23
27,"bound books, French, German and English'. These books were shipped from her fam-",151,743,798,25
27,"ily home in Vevey, Switzerland, and remain at Nostell today. The French and German",150,772,798,25
27,"books are relatively easy to identify - many are bound in characteristic Swiss bindings,",151,800,797,25
27,"or marked with the names of former d'Hervart, Weiss, and Dünz owners- the English",151,831,798,25
27,"books less so, but around I50 books can now be securely identified from the inheri-",151,860,798,25
27,"tance. Secondly, Charles Winn acquired significant numbers of early-printed books",151,888,798,26
27,"in the 19th century, but he was assiduous in recording his ownership: his books are all",151,918,799,25
27,"clearly marked with inscriptions, stencils and bookplates. He was equally assiduous in",151,947,798,26
27,"not marking books inherited by him. Thirdly, the West Yorkshire Archive Service",151,975,799,26
27,"contains a collection of 254 Civil War pamphlets, accessioned as part of the Nostell",151,1006,798,25
27,"Priory papers. The examination of these volumes, however, suggests that these were",151,1035,799,25
27,"not collected by the family during the Civil War, but instead by Charles Winn in the",151,1063,799,26
27,19th century. WYL1352/A1/8/34/1-245 are bound in paper bearing the watermark of,152,1093,800,25
27,"(among others) Gilling & Allford, active in the first quarter of the 19th century. Many",152,1122,797,25
27,"bear an 18th or 19th-century ink monogram stamp, YMJ, indicating they were not at",151,1152,798,25
27,"Nostell in the 17th century, while WYL1352/A1/8/59/1-12 are bound in waste wrap-",151,1181,797,25
27,"pers from subscription books issued in the 1780s and 1790s, indicating that they were",151,1210,799,26
27,"in the book trade at that time. Once these three sources are discounted, around 1,000",151,1238,798,22
27,"titles remain printed prior to 1750, none of which bear contrary evidence of ownership.",151,1268,797,25
27,It is the contention of this paper that these represent the Winn family library amassed,150,1296,798,26
27,before the move to the new house.,151,1326,319,19
27,"14. Horace, Q. Horatij Flacci Poemata: Ratio mensuum quibus Oda eiusdem poeta tene-",151,1356,798,25
27,tur. Centrimetrum Marij Seruij. Varia lectiones ex uetustiss. Codicibus (Paris: Ex offici-,151,1385,798,25
27,"na Roberti Stephani typographi Regij, 1544); Juvenal, Iunii Iuvenalis: & Auli Persii",151,1414,799,26
27,"Flacci Satyrae. Iam recens recognita, simul ac adnotatiunculis, qua breuis commentarij vice",151,1443,798,25
27,"esse possint, illustrata (Lyon: Apud Theobaldum Paganum, 1557) - National Trust",151,1472,799,25
27,Collections Database [henceforth: NT] 3089698.,151,1501,452,25
27,15. Iesu Christi domini nostri Novum Testamentum ([Geneva] : Ex typographia Iacobi,151,1531,799,25
27,50,537,1609,26,18
28,EARTH ALTERNATE,100,1360,26,232
28,FLIGHT PLAN,82,824,48,363
28,0453 CST,146,1782,25,124
28,56:00,190,1831,23,76
28,LUNAR SOUNDER &,201,1320,28,232
28,60:00,202,845,23,76
28,I,203,1568,84,44
28,H,215,578,22,50
28,SOUTH AMER.,217,387,26,165
28,UV SPECTROMETER,234,1320,27,234
28,PC & MC PHOTOS,249,351,26,216
28,TARGETS,265,1385,26,108
28,UV SPECTROMETER,277,333,28,233
28,I,304,764,28,33
28,REV 35,406,1850,25,93
28,LUNAR SOUNDER,418,1356,25,202
28,LUNAR SOUNDER &,418,471,29,232
28,DE OLIVARIS (CHILI),448,1280,33,277
28,UV SPECTROMETER,452,471,27,233
28,57:00,473,1833,24,77
28,61:00,486,849,24,76
28,TARGETS,484,534,25,109
28,AFRICA,510,1435,25,95
28,PC & MC PHOTOS,542,1343,26,218
28,UV SPECTROMETER,570,1327,27,234
28,REV 38,645,864,25,94
28,SOUTH AMER,665,401,27,153
28,LUNAR SOUNDER &,683,1444,26,233
28,PC & MC PHOTOS,698,355,27,216
28,UV SPECTROMETER,713,1445,28,234
28,58:00,756,1837,23,75
28,I,744,1753,36,36
28,TARGETS,746,1510,24,108
28,I,726,770,48,34
28,UV SPECTROMETER,728,335,29,233
28,62:00,770,851,24,77
28,Li0H CANISTER CHANGE,763,383,28,311
28,REV 36,861,1854,25,91
28,I,860,581,31,55
28,LUNAR SOUNDER,851,291,26,202
28,DZHUNGARSKIY (USSR) VHF,880,215,33,357
28,I,931,768,35,34
28,I,977,1570,45,48
28,AFRICA,974,1455,24,95
28,PC & MC PHOTOS,1005,1346,26,216
28,59:00,1039,1840,24,76
28,UV SPECTROMETER,1031,1328,27,233
28,63:00,1053,855,24,76
28,REV 39,1109,866,25,91
28,SOUTH AMERICA,1126,363,25,201
28,PC & MC PHOTOS,1157,348,25,216
28,UV SPECTROMETER,1189,332,25,235
28,I,1193,1759,30,33
28,REV 37,1240,1870,25,93
28,02 & H2 FC PURGE,1284,469,27,245
28,WASTE H20 DUMP,1316,498,26,218
28,60:00,1324,1842,23,75
28,64:00,1336,858,24,76
28,MISSION,1386,1643,27,149
28,EDITION,1389,1413,26,138
28,DATE,1392,1132,25,87
28,TIME,1395,782,25,81
28,DAY/REV,1398,428,28,162
28,PAGE,1401,265,26,90
28,APOLLO 17,1440,1638,25,139
28,FINAL (12/6),1442,1394,32,182
28,10/23/72,1448,1116,26,124
28,56:00 - 64:00,1452,733,24,200
28,3/35-39,1453,442,25,108
28,6-10,1457,288,23,60
28,FLIGHT PLANNING BRANCH,1491,792,28,406
29,FLIGHT PLAN,110,979,43,312
29,MCC-H,153,1818,25,99
29,1553 CST,148,1612,25,123
29,NOTES,167,278,26,104
29,19:00,192,1616,24,72
29,(21101),225,1599,30,101
29,LMP DON BIOMED HARNESS,216,1110,26,335
29,(_1111),256,1600,33,102
29,:10,378,1617,25,42
29,OMNI B,415,1340,25,107
29,UPDATE,454,1952,25,92
29,SECURE HGA:,446,1284,25,162
29,"MAN, WIDE P -52, Y 270",449,911,29,338
29,QUADS TO ENABLE,486,1817,28,226
29,CSM G&C CHECKLIST,494,1173,26,260
29,FOR PTC SPINUP,517,1801,25,211
29,FLIGHT PLAN,546,1877,25,166
29,PASSIVE THERMAL CONTROL,540,1097,28,351
29,PAGE G/8-2,545,884,27,150
29,:20,562,1618,24,40
29,V49 MNVR TO PTC ATTITUDE,570,1081,28,368
29,"(N20,090,000)",599,1252,30,196
29,"P20 OPT 2, X-AXIS",632,1190,30,258
29,"N78 (0,0,0)",662,1285,30,165
29,S,710,1534,23,14
29,"N79 (-0.4200, +000.50)",695,1117,31,334
29,T,742,1534,22,14
29,"N34 (0,0,0)",725,1285,30,166
29,19:30,748,1620,24,73
29,D,774,1534,22,15
29,CHECK LMP BIOMED,772,1207,26,245
29,N,805,1535,22,14
29,CDR DOFF BIOMED HARNESS,803,1100,27,352
29,EARTH PHOTOS,848,1269,25,181
29,"CM/EL/250-CEX(f8,1/250,a0) 4 FR",879,986,31,462
29,:40,935,1622,22,40
29,MAG (KK),939,1334,30,120
29,", FR #",944,1147,28,88
29,PTC,1046,613,24,45
29,:50,1120,1624,23,41
29,20:00,1304,1624,24,75
29,MISSION,1348,1662,25,133
29,EDITION,1349,1434,25,125
29,DATE,1351,1162,24,76
29,TIME,1353,826,25,71
29,DAY/REV,1353,467,27,137
29,PAGE,1357,302,25,85
29,APOLLO 17,1387,1660,24,137
29,FINAL (12/6),1388,1415,30,179
29,10/23/72,1396,1144,26,121
29,19:00 - 20:00,1395,751,23,196
29,2/TLC,1397,494,26,77
29,3-20,1398,320,24,60
29,FLIGHT PLANNING BRANCH,1433,831,27,429
30,Laundry,118,126,138,32
30,"Sit to iron, sort clothes and fold the laundry.",172,179,594,31
30,Move wet clothes into a dryer a few items at a time.,173,234,692,30
30,Get help to fold large items such as sheets.,172,286,574,31
30,Buy clothes that are easy to wash and need little ironing.,173,340,761,31
30,Use a trolley to take washing outside to hang it up.,173,394,683,31
30,Use a low washing line to avoid reaching up.,173,447,601,31
30,Use this section to make any notes to help you manage your fatigue and save your energy. If you want,117,504,1391,32
30,"more information on managing fatigue, please visit the web links in the Resources section on page 79.",117,541,1376,33
30,Long Covid Workbook 13,1218,2229,323,28
